frequency_relative_to_carrier_hz	psd_relative_db
-18770.507812	-54.504932
-18767.578125	-54.645637
-18764.648438	-54.905862
-18761.718750	-55.649061
-18758.789062	-54.020290
-18755.859375	-53.056440
-18752.929688	-53.616589
-18750.000000	-54.167215
-18747.070312	-55.022677
-18744.140625	-53.957624
-18741.210938	-54.154953
-18738.281250	-54.962284
-18735.351562	-54.300755
-18732.421875	-53.856922
-18729.492188	-53.840839
-18726.562500	-53.660447
-18723.632812	-54.844030
-18720.703125	-55.000384
-18717.773438	-53.943195
-18714.843750	-54.183394
-18711.914062	-54.266867
-18708.984375	-55.443639
-18706.054688	-55.176195
-18703.125000	-55.342972
-18700.195312	-55.116551
-18697.265625	-54.069621
-18694.335938	-53.789655
-18691.406250	-54.053092
-18688.476562	-54.773463
-18685.546875	-55.157802
-18682.617188	-54.599504
-18679.687500	-54.623789
-18676.757812	-54.839908
-18673.828125	-55.020410
-18670.898438	-54.348316
-18667.968750	-53.812650
-18665.039062	-53.913756
-18662.109375	-54.790232
-18659.179688	-55.693305
-18656.250000	-55.158245
-18653.320312	-54.992476
-18650.390625	-54.326456
-18647.460938	-54.741817
-18644.531250	-54.153024
-18641.601562	-54.551346
-18638.671875	-55.109456
-18635.742188	-54.607916
-18632.812500	-54.104099
-18629.882812	-54.378907
-18626.953125	-54.527199
-18624.023438	-53.984904
-18621.093750	-53.551591
-18618.164062	-55.023918
-18615.234375	-55.674723
-18612.304688	-55.223033
-18609.375000	-55.045536
-18606.445312	-54.410438
-18603.515625	-53.987982
-18600.585938	-54.045193
-18597.656250	-54.537176
-18594.726562	-55.767126
-18591.796875	-54.665239
-18588.867188	-54.180095
-18585.937500	-54.286521
-18583.007812	-55.051476
-18580.078125	-54.176645
-18577.148438	-53.989753
-18574.218750	-53.939086
-18571.289062	-55.132652
-18568.359375	-54.473407
-18565.429688	-54.916069
-18562.500000	-55.095709
-18559.570312	-55.065906
-18556.640625	-54.684087
-18553.710938	-54.303820
-18550.781250	-54.559600
-18547.851562	-54.960542
-18544.921875	-54.718668
-18541.992188	-54.624364
-18539.062500	-54.613637
-18536.132812	-54.592529
-18533.203125	-54.480542
-18530.273438	-54.642089
-18527.343750	-54.610374
-18524.414062	-55.651057
-18521.484375	-55.331060
-18518.554688	-54.808559
-18515.625000	-55.462169
-18512.695312	-55.939058
-18509.765625	-55.055099
-18506.835938	-54.880873
-18503.906250	-55.026858
-18500.976562	-53.327299
-18498.046875	-53.113831
-18495.117188	-53.500026
-18492.187500	-53.681197
-18489.257812	-54.732171
-18486.328125	-54.356090
-18483.398438	-53.282704
-18480.468750	-53.553606
-18477.539062	-54.771444
-18474.609375	-55.567338
-18471.679688	-55.529136
-18468.750000	-55.364717
-18465.820312	-55.719540
-18462.890625	-55.840632
-18459.960938	-54.392978
-18457.031250	-54.447098
-18454.101562	-54.907173
-18451.171875	-54.750069
-18448.242188	-55.239940
-18445.312500	-54.856988
-18442.382812	-55.454780
-18439.453125	-55.634541
-18436.523438	-55.512764
-18433.593750	-54.660702
-18430.664062	-55.082512
-18427.734375	-54.810107
-18424.804688	-55.523496
-18421.875000	-55.702497
-18418.945312	-55.559884
-18416.015625	-54.661400
-18413.085938	-55.458428
-18410.156250	-54.917824
-18407.226562	-54.097178
-18404.296875	-54.220370
-18401.367188	-55.137149
-18398.437500	-55.147035
-18395.507812	-55.404134
-18392.578125	-55.456128
-18389.648438	-54.903573
-18386.718750	-54.446536
-18383.789062	-53.800205
-18380.859375	-53.926622
-18377.929688	-54.651264
-18375.000000	-56.416018
-18372.070312	-56.250206
-18369.140625	-54.927778
-18366.210938	-55.130375
-18363.281250	-54.896746
-18360.351562	-55.140386
-18357.421875	-55.434675
-18354.492188	-54.498368
-18351.562500	-54.298334
-18348.632812	-54.549571
-18345.703125	-54.648745
-18342.773438	-54.492559
-18339.843750	-55.169928
-18336.914062	-55.425584
-18333.984375	-55.109087
-18331.054688	-54.645715
-18328.125000	-54.383154
-18325.195312	-54.727132
-18322.265625	-54.208214
-18319.335938	-55.348474
-18316.406250	-55.351410
-18313.476562	-54.305325
-18310.546875	-53.887690
-18307.617188	-53.864483
-18304.687500	-54.121975
-18301.757812	-54.291200
-18298.828125	-54.416127
-18295.898438	-54.099948
-18292.968750	-53.992544
-18290.039062	-54.964944
-18287.109375	-56.038728
-18284.179688	-55.024992
-18281.250000	-55.129317
-18278.320312	-54.779241
-18275.390625	-55.046781
-18272.460938	-54.617028
-18269.531250	-55.602232
-18266.601562	-56.255554
-18263.671875	-54.218414
-18260.742188	-55.094136
-18257.812500	-54.934954
-18254.882812	-54.676929
-18251.953125	-54.764865
-18249.023438	-53.828486
-18246.093750	-53.964246
-18243.164062	-55.559335
-18240.234375	-54.859894
-18237.304688	-54.896204
-18234.375000	-55.656426
-18231.445312	-55.168308
-18228.515625	-54.853963
-18225.585938	-55.427505
-18222.656250	-54.485470
-18219.726562	-55.652310
-18216.796875	-54.990467
-18213.867188	-55.389096
-18210.937500	-54.251920
-18208.007812	-55.510896
-18205.078125	-55.707305
-18202.148438	-55.858421
-18199.218750	-55.094067
-18196.289062	-54.423778
-18193.359375	-55.134682
-18190.429688	-56.639345
-18187.500000	-56.493255
-18184.570312	-55.588279
-18181.640625	-54.638164
-18178.710938	-54.882676
-18175.781250	-54.173357
-18172.851562	-54.075108
-18169.921875	-55.055441
-18166.992188	-55.013196
-18164.062500	-55.409566
-18161.132812	-54.786349
-18158.203125	-54.604634
-18155.273438	-55.167067
-18152.343750	-54.352003
-18149.414062	-54.060308
-18146.484375	-54.548470
-18143.554688	-54.771575
-18140.625000	-55.401527
-18137.695312	-54.899148
-18134.765625	-54.931439
-18131.835938	-55.414617
-18128.906250	-55.294394
-18125.976562	-55.843814
-18123.046875	-55.144247
-18120.117188	-54.643426
-18117.187500	-54.535633
-18114.257812	-54.863151
-18111.328125	-53.958024
-18108.398438	-54.319637
-18105.468750	-54.543327
-18102.539062	-54.613170
-18099.609375	-55.465036
-18096.679688	-54.732313
-18093.750000	-54.273048
-18090.820312	-53.692394
-18087.890625	-54.044500
-18084.960938	-54.050311
-18082.031250	-53.854994
-18079.101562	-54.381575
-18076.171875	-55.081952
-18073.242188	-54.423190
-18070.312500	-54.354425
-18067.382812	-55.327953
-18064.453125	-54.804850
-18061.523438	-54.633642
-18058.593750	-54.495871
-18055.664062	-53.952663
-18052.734375	-54.888421
-18049.804688	-54.447436
-18046.875000	-54.889786
-18043.945312	-55.215283
-18041.015625	-55.838720
-18038.085938	-54.592492
-18035.156250	-53.613894
-18032.226562	-53.736742
-18029.296875	-54.993087
-18026.367188	-55.478557
-18023.437500	-54.643100
-18020.507812	-55.604558
-18017.578125	-56.014080
-18014.648438	-54.637055
-18011.718750	-54.175609
-18008.789062	-54.755102
-18005.859375	-53.935008
-18002.929688	-54.285837
-18000.000000	-54.676292
-17997.070312	-54.715016
-17994.140625	-54.876545
-17991.210938	-55.473105
-17988.281250	-55.273586
-17985.351562	-54.934755
-17982.421875	-54.839399
-17979.492188	-54.935539
-17976.562500	-56.375236
-17973.632812	-55.350043
-17970.703125	-55.188555
-17967.773438	-55.331815
-17964.843750	-54.405798
-17961.914062	-54.086644
-17958.984375	-54.047740
-17956.054688	-54.134984
-17953.125000	-54.282989
-17950.195312	-55.733784
-17947.265625	-55.309617
-17944.335938	-55.699917
-17941.406250	-55.773454
-17938.476562	-54.921414
-17935.546875	-54.654250
-17932.617188	-54.044914
-17929.687500	-53.688414
-17926.757812	-53.947768
-17923.828125	-54.728995
-17920.898438	-54.013319
-17917.968750	-54.073964
-17915.039062	-54.817928
-17912.109375	-54.295641
-17909.179688	-54.164953
-17906.250000	-53.961220
-17903.320312	-53.506622
-17900.390625	-54.398093
-17897.460938	-54.752157
-17894.531250	-55.189800
-17891.601562	-55.356632
-17888.671875	-54.541533
-17885.742188	-55.461641
-17882.812500	-54.592841
-17879.882812	-54.509349
-17876.953125	-54.471487
-17874.023438	-55.198827
-17871.093750	-55.017233
-17868.164062	-54.727153
-17865.234375	-54.220623
-17862.304688	-53.737361
-17859.375000	-55.631483
-17856.445312	-54.625341
-17853.515625	-54.670038
-17850.585938	-54.199104
-17847.656250	-54.943896
-17844.726562	-55.181001
-17841.796875	-54.770566
-17838.867188	-54.442715
-17835.937500	-55.749026
-17833.007812	-55.506800
-17830.078125	-55.467856
-17827.148438	-55.253719
-17824.218750	-55.313563
-17821.289062	-55.093585
-17818.359375	-55.439723
-17815.429688	-54.209168
-17812.500000	-54.285477
-17809.570312	-54.224536
-17806.640625	-54.594297
-17803.710938	-54.260427
-17800.781250	-53.889029
-17797.851562	-53.849042
-17794.921875	-54.052056
-17791.992188	-54.099539
-17789.062500	-53.969522
-17786.132812	-55.385781
-17783.203125	-55.886861
-17780.273438	-55.230945
-17777.343750	-54.430989
-17774.414062	-54.548111
-17771.484375	-54.645840
-17768.554688	-54.262248
-17765.625000	-54.592822
-17762.695312	-54.984155
-17759.765625	-55.169841
-17756.835938	-55.120523
-17753.906250	-54.441033
-17750.976562	-55.446815
-17748.046875	-56.393703
-17745.117188	-55.271517
-17742.187500	-55.273850
-17739.257812	-53.790018
-17736.328125	-54.338608
-17733.398438	-54.557927
-17730.468750	-56.279456
-17727.539062	-55.535938
-17724.609375	-55.690029
-17721.679688	-55.231650
-17718.750000	-55.013436
-17715.820312	-55.868468
-17712.890625	-55.784922
-17709.960938	-55.381680
-17707.031250	-55.656138
-17704.101562	-53.987968
-17701.171875	-54.505607
-17698.242188	-55.166253
-17695.312500	-55.163886
-17692.382812	-55.036477
-17689.453125	-55.304003
-17686.523438	-54.731598
-17683.593750	-55.679946
-17680.664062	-54.569144
-17677.734375	-54.296242
-17674.804688	-54.399850
-17671.875000	-53.925193
-17668.945312	-53.820152
-17666.015625	-54.003449
-17663.085938	-54.851662
-17660.156250	-54.027516
-17657.226562	-54.081071
-17654.296875	-54.173903
-17651.367188	-55.037733
-17648.437500	-54.857366
-17645.507812	-54.056665
-17642.578125	-53.922670
-17639.648438	-53.465002
-17636.718750	-53.617440
-17633.789062	-54.453355
-17630.859375	-54.716377
-17627.929688	-54.010675
-17625.000000	-53.944230
-17622.070312	-55.141421
-17619.140625	-56.071947
-17616.210938	-56.477963
-17613.281250	-56.602464
-17610.351562	-55.629018
-17607.421875	-54.037849
-17604.492188	-54.046709
-17601.562500	-54.269873
-17598.632812	-54.624188
-17595.703125	-54.172320
-17592.773438	-54.230094
-17589.843750	-54.613436
-17586.914062	-54.525292
-17583.984375	-54.432038
-17581.054688	-55.053755
-17578.125000	-53.900454
-17575.195312	-53.894570
-17572.265625	-55.468326
-17569.335938	-54.473224
-17566.406250	-54.260334
-17563.476562	-54.560777
-17560.546875	-54.183431
-17557.617188	-55.072243
-17554.687500	-54.989437
-17551.757812	-54.554990
-17548.828125	-54.609931
-17545.898438	-54.786937
-17542.968750	-54.199700
-17540.039062	-54.210550
-17537.109375	-54.946370
-17534.179688	-54.941117
-17531.250000	-54.307052
-17528.320312	-53.150773
-17525.390625	-53.913422
-17522.460938	-54.865203
-17519.531250	-54.676376
-17516.601562	-54.444847
-17513.671875	-54.889295
-17510.742188	-54.771139
-17507.812500	-54.452153
-17504.882812	-54.145636
-17501.953125	-54.307358
-17499.023438	-54.087365
-17496.093750	-54.347557
-17493.164062	-55.221716
-17490.234375	-54.855573
-17487.304688	-54.217912
-17484.375000	-55.273081
-17481.445312	-55.523512
-17478.515625	-55.218690
-17475.585938	-53.958129
-17472.656250	-54.121671
-17469.726562	-54.758736
-17466.796875	-54.856549
-17463.867188	-55.304426
-17460.937500	-54.980372
-17458.007812	-56.203247
-17455.078125	-55.119032
-17452.148438	-54.926101
-17449.218750	-55.561193
-17446.289062	-55.252092
-17443.359375	-54.380040
-17440.429688	-54.966932
-17437.500000	-55.882761
-17434.570312	-56.059184
-17431.640625	-56.028921
-17428.710938	-55.571576
-17425.781250	-55.478704
-17422.851562	-54.780369
-17419.921875	-54.358972
-17416.992188	-55.321505
-17414.062500	-55.963329
-17411.132812	-55.450830
-17408.203125	-55.140881
-17405.273438	-54.758630
-17402.343750	-55.128075
-17399.414062	-54.682828
-17396.484375	-54.249160
-17393.554688	-54.010567
-17390.625000	-54.182811
-17387.695312	-54.969539
-17384.765625	-54.892437
-17381.835938	-54.015729
-17378.906250	-54.649102
-17375.976562	-54.546624
-17373.046875	-53.577107
-17370.117188	-54.160286
-17367.187500	-54.347057
-17364.257812	-54.737701
-17361.328125	-55.310510
-17358.398438	-55.585672
-17355.468750	-54.536700
-17352.539062	-53.902910
-17349.609375	-54.319177
-17346.679688	-54.966820
-17343.750000	-54.245189
-17340.820312	-54.949552
-17337.890625	-54.823958
-17334.960938	-53.983316
-17332.031250	-54.593958
-17329.101562	-54.674010
-17326.171875	-54.282305
-17323.242188	-54.376363
-17320.312500	-54.770482
-17317.382812	-54.883360
-17314.453125	-54.353374
-17311.523438	-54.423959
-17308.593750	-54.295372
-17305.664062	-54.271178
-17302.734375	-54.567747
-17299.804688	-54.346161
-17296.875000	-55.340812
-17293.945312	-54.777854
-17291.015625	-54.313505
-17288.085938	-54.625648
-17285.156250	-54.660042
-17282.226562	-53.918440
-17279.296875	-54.379939
-17276.367188	-55.514742
-17273.437500	-55.092639
-17270.507812	-54.778056
-17267.578125	-54.349369
-17264.648438	-54.368142
-17261.718750	-54.240125
-17258.789062	-55.015828
-17255.859375	-55.501419
-17252.929688	-55.242169
-17250.000000	-54.467513
-17247.070312	-54.415315
-17244.140625	-54.198071
-17241.210938	-55.133120
-17238.281250	-55.390806
-17235.351562	-53.871195
-17232.421875	-53.984011
-17229.492188	-54.378674
-17226.562500	-55.843582
-17223.632812	-55.056755
-17220.703125	-55.049849
-17217.773438	-55.423212
-17214.843750	-54.371218
-17211.914062	-53.516672
-17208.984375	-54.697318
-17206.054688	-54.355691
-17203.125000	-54.641693
-17200.195312	-54.845969
-17197.265625	-54.744534
-17194.335938	-55.221654
-17191.406250	-54.330254
-17188.476562	-54.871418
-17185.546875	-55.901833
-17182.617188	-53.845924
-17179.687500	-53.919935
-17176.757812	-55.073583
-17173.828125	-54.850757
-17170.898438	-55.195446
-17167.968750	-54.532289
-17165.039062	-54.931848
-17162.109375	-55.268697
-17159.179688	-54.002164
-17156.250000	-54.288301
-17153.320312	-54.837826
-17150.390625	-54.564471
-17147.460938	-55.065072
-17144.531250	-55.072449
-17141.601562	-54.084039
-17138.671875	-53.677356
-17135.742188	-54.870180
-17132.812500	-54.493550
-17129.882812	-54.310540
-17126.953125	-54.377344
-17124.023438	-54.820134
-17121.093750	-54.515261
-17118.164062	-54.514656
-17115.234375	-54.663584
-17112.304688	-54.123853
-17109.375000	-54.145564
-17106.445312	-53.496472
-17103.515625	-54.367769
-17100.585938	-54.232857
-17097.656250	-53.726227
-17094.726562	-54.141310
-17091.796875	-54.559253
-17088.867188	-54.615154
-17085.937500	-54.062408
-17083.007812	-54.245060
-17080.078125	-53.670634
-17077.148438	-54.616140
-17074.218750	-55.147758
-17071.289062	-55.062060
-17068.359375	-54.976312
-17065.429688	-55.681792
-17062.500000	-55.126021
-17059.570312	-55.976337
-17056.640625	-54.774516
-17053.710938	-53.859254
-17050.781250	-53.926395
-17047.851562	-55.241744
-17044.921875	-55.759184
-17041.992188	-54.360673
-17039.062500	-54.060653
-17036.132812	-54.830723
-17033.203125	-55.173299
-17030.273438	-54.565174
-17027.343750	-55.030582
-17024.414062	-54.898570
-17021.484375	-54.390563
-17018.554688	-54.495830
-17015.625000	-53.925457
-17012.695312	-55.051834
-17009.765625	-55.495826
-17006.835938	-56.088927
-17003.906250	-55.024153
-17000.976562	-55.029890
-16998.046875	-54.115028
-16995.117188	-53.765489
-16992.187500	-54.541215
-16989.257812	-55.149364
-16986.328125	-54.520813
-16983.398438	-54.683391
-16980.468750	-55.207215
-16977.539062	-54.696331
-16974.609375	-54.177228
-16971.679688	-53.946141
-16968.750000	-54.557642
-16965.820312	-54.368038
-16962.890625	-53.734023
-16959.960938	-53.925838
-16957.031250	-53.969273
-16954.101562	-54.166554
-16951.171875	-53.847172
-16948.242188	-54.719072
-16945.312500	-55.291926
-16942.382812	-54.909716
-16939.453125	-55.055827
-16936.523438	-54.004884
-16933.593750	-54.038576
-16930.664062	-53.545381
-16927.734375	-53.656704
-16924.804688	-53.930693
-16921.875000	-54.949744
-16918.945312	-55.216207
-16916.015625	-55.948411
-16913.085938	-55.348289
-16910.156250	-55.271820
-16907.226562	-55.030204
-16904.296875	-55.010723
-16901.367188	-54.148405
-16898.437500	-54.158564
-16895.507812	-54.460519
-16892.578125	-54.483090
-16889.648438	-54.427216
-16886.718750	-54.894446
-16883.789062	-55.659473
-16880.859375	-55.623491
-16877.929688	-56.116432
-16875.000000	-55.513201
-16872.070312	-55.208401
-16869.140625	-55.101858
-16866.210938	-54.154440
-16863.281250	-54.842820
-16860.351562	-54.727484
-16857.421875	-54.307998
-16854.492188	-54.158035
-16851.562500	-54.571720
-16848.632812	-54.617604
-16845.703125	-55.371511
-16842.773438	-55.272102
-16839.843750	-55.198196
-16836.914062	-55.498545
-16833.984375	-55.195195
-16831.054688	-55.090798
-16828.125000	-55.584233
-16825.195312	-54.798953
-16822.265625	-54.968588
-16819.335938	-56.391471
-16816.406250	-55.186079
-16813.476562	-54.968650
-16810.546875	-55.398901
-16807.617188	-54.636654
-16804.687500	-54.718671
-16801.757812	-54.651860
-16798.828125	-54.927004
-16795.898438	-54.786467
-16792.968750	-55.005214
-16790.039062	-55.073047
-16787.109375	-55.195390
-16784.179688	-55.350226
-16781.250000	-54.444752
-16778.320312	-55.154435
-16775.390625	-54.442998
-16772.460938	-54.392984
-16769.531250	-54.820094
-16766.601562	-54.434621
-16763.671875	-54.279571
-16760.742188	-54.202367
-16757.812500	-54.113613
-16754.882812	-54.399101
-16751.953125	-55.124735
-16749.023438	-54.181031
-16746.093750	-53.966177
-16743.164062	-54.361929
-16740.234375	-54.386975
-16737.304688	-54.438471
-16734.375000	-54.791383
-16731.445312	-54.546465
-16728.515625	-54.192885
-16725.585938	-55.831945
-16722.656250	-55.734725
-16719.726562	-53.814207
-16716.796875	-54.419615
-16713.867188	-54.564939
-16710.937500	-54.626973
-16708.007812	-53.899721
-16705.078125	-54.586485
-16702.148438	-54.339751
-16699.218750	-53.910121
-16696.289062	-54.474356
-16693.359375	-55.136064
-16690.429688	-54.610960
-16687.500000	-55.391172
-16684.570312	-54.781287
-16681.640625	-53.952551
-16678.710938	-54.488509
-16675.781250	-54.402143
-16672.851562	-53.908343
-16669.921875	-54.813909
-16666.992188	-55.679411
-16664.062500	-54.837136
-16661.132812	-55.028727
-16658.203125	-55.365010
-16655.273438	-55.304042
-16652.343750	-55.689057
-16649.414062	-55.792112
